H,S,V,class
40,32,190,branco
43,26,203,branco
43,27,201,branco
41,27,201,branco
41,27,202,branco
41,26,203,branco
40,29,204,branco
41,26,205,branco
40,29,205,branco
41,26,205,branco
40,29,204,branco
40,28,210,branco
40,28,208,branco
40,28,206,branco
40,29,203,branco
40,29,200,branco
40,31,198,branco
40,31,197,branco
40,31,196,branco
40,33,186,branco
43,30,201,branco
43,31,199,branco
40,31,190,branco
40,31,190,branco
40,31,191,branco
40,32,191,branco
40,32,191,branco
40,32,190,branco
40,32,189,branco
40,33,188,branco
40,38,180,branco
40,38,179,branco
40,39,176,branco
40,40,173,branco
40,41,170,branco
42,32,197,branco
42,33,194,branco
40,33,186,branco
40,37,188,branco
40,37,187,branco
40,37,187,branco
40,37,186,branco
40,37,185,branco
39,40,183,branco
39,40,183,branco
41,41,188,branco
41,38,182,branco
41,43,180,branco
39,43,173,branco
39,43,173,branco
39,43,173,branco
39,46,172,branco
40,46,177,branco
41,44,172,branco
40,48,169,branco
39,68,151,branco
39,67,153,branco
39,65,158,branco
39,64,159,branco
39,61,160,branco
39,58,166,branco
39,58,167,branco
39,61,159,branco
39,60,162,branco
39,59,165,branco
39,58,168,branco
40,54,170,branco
40,53,172,branco
40,50,182,branco
40,50,183,branco
40,47,185,branco
42,62,160,branco
39,61,160,branco
39,60,162,branco
40,56,164,branco
40,55,167,branco
40,54,170,branco
40,53,174,branco
40,50,175,branco
40,49,176,branco
40,47,185,branco
40,47,186,branco
40,43,189,branco
42,57,176,branco
42,56,178,branco
42,56,179,branco
42,52,178,branco
40,51,179,branco
40,51,180,branco
40,48,181,branco
40,47,184,branco
40,46,187,branco
40,46,190,branco
40,45,192,branco
40,45,193,branco
40,42,195,branco
40,42,196,branco
40,41,198,branco
40,41,201,branco
42,56,179,branco
42,55,182,branco
42,53,186,branco
42,52,190,branco
42,48,192,branco
42,47,195,branco
42,47,196,branco
42,47,196,branco
40,44,195,branco
39,44,196,branco
39,40,197,branco
39,40,199,branco
39,39,202,branco
39,39,204,branco
39,38,206,branco
39,38,207,branco
39,38,206,branco
39,38,207,branco
39,36,208,branco
39,35,210,branco
42,60,165,branco
42,55,168,branco
42,54,170,branco
42,53,174,branco
42,52,177,branco
42,49,181,branco
42,48,186,branco
42,47,190,branco
42,46,192,branco
42,46,194,branco
40,45,193,branco
39,41,193,branco
39,38,194,branco
39,38,195,branco
39,40,197,branco
39,37,200,branco
39,39,202,branco
39,39,203,branco
39,39,204,branco
39,39,205,branco
39,38,206,branco
39,38,207,branco
39,38,208,branco
39,38,209,branco
40,45,204,branco
42,44,208,branco
40,44,211,branco
42,43,214,branco
40,40,215,branco
40,40,215,branco
40,40,215,branco
40,40,215,branco
40,38,214,branco
40,38,213,branco
41,36,212,branco
41,36,210,branco
41,37,208,branco
41,37,207,branco
40,32,214,branco
40,32,214,branco
40,32,214,branco
39,35,213,branco
40,32,212,branco
39,35,210,branco
39,35,209,branco
39,36,208,branco
39,39,202,branco
39,39,201,branco
39,40,199,branco
39,44,198,branco
39,44,196,branco
40,46,187,branco
40,43,200,branco
40,45,202,branco
40,45,205,branco
40,44,208,branco
40,41,209,branco
40,41,211,branco
40,38,212,branco
40,38,212,branco
40,37,220,branco
40,37,220,branco
41,35,219,branco
41,35,217,branco
41,32,214,branco
41,33,211,branco
41,33,209,branco
41,33,208,branco
40,29,213,branco
40,29,213,branco
40,32,214,branco
40,32,213,branco
40,32,212,branco
40,33,210,branco
39,36,208,branco
39,36,207,branco
39,39,205,branco
39,39,204,branco
39,43,203,branco
39,43,201,branco
39,45,199,branco
39,45,198,branco
40,43,188,branco
40,43,192,branco
40,42,195,branco
40,44,196,branco
40,43,204,branco
40,42,205,branco
40,42,207,branco
40,42,208,branco
40,41,209,branco
40,41,210,branco
40,39,210,branco
40,39,209,branco
41,36,212,branco
41,36,211,branco
41,37,209,branco
41,37,206,branco
41,34,202,branco
41,35,199,branco
41,35,196,branco
41,35,195,branco
42,32,199,branco
42,32,198,branco
42,32,198,branco
42,32,197,branco
41,35,195,branco
41,36,193,branco
41,40,192,branco
41,40,191,branco
40,43,190,branco
40,43,189,branco
40,46,187,branco
40,47,185,branco
40,50,185,branco
40,50,184,branco
40,44,199,branco
40,43,201,branco
40,40,204,branco
40,40,206,branco
40,39,207,branco
40,39,207,branco
40,41,214,branco
40,41,214,branco
40,40,215,branco
40,40,215,branco
40,40,215,branco
40,41,214,branco
40,38,213,branco
40,38,212,branco
41,38,203,branco
41,38,201,branco
41,39,198,branco
41,39,194,branco
41,36,189,branco
41,37,185,branco
41,38,183,branco
41,38,181,branco
42,35,183,branco
42,35,183,branco
42,35,182,branco
42,35,181,branco
41,38,179,branco
41,39,177,branco
41,44,175,branco
41,44,174,branco
40,48,171,branco
40,48,170,branco
40,51,169,branco
39,39,203,branco
39,39,205,branco
39,38,206,branco
39,38,206,branco
39,38,206,branco
39,38,206,branco
39,39,205,branco
39,37,214,branco
39,37,214,branco
39,37,214,branco
39,37,214,branco
39,37,212,branco
39,37,211,branco
39,38,209,branco
39,38,209,branco
39,37,200,branco
39,37,198,branco
39,38,194,branco
39,39,189,branco
40,37,185,branco
40,38,181,branco
40,38,179,branco
40,39,178,branco
42,36,177,branco
42,36,177,branco
41,39,176,branco
41,39,175,branco
41,40,172,branco
39,38,207,branco
39,38,207,branco
39,38,207,branco
39,38,206,branco
39,39,205,branco
39,39,203,branco
39,39,201,branco
39,40,200,branco
39,40,199,branco
39,40,199,branco
39,40,198,branco
39,40,197,branco
39,41,195,branco
39,41,193,branco
39,41,191,branco
39,42,190,branco
39,39,188,branco
39,40,186,branco
39,41,181,branco
39,42,176,branco
39,43,172,branco
40,41,169,branco
40,41,167,branco
39,37,212,branco
39,37,213,branco
39,37,213,branco
39,37,211,branco
39,38,209,branco
39,36,206,branco
39,36,203,branco
39,37,200,branco
39,37,198,branco
39,42,188,branco
39,42,187,branco
39,42,186,branco
39,43,185,branco
39,43,183,branco
39,44,180,branco
39,44,178,branco
39,45,177,branco
39,45,174,branco
39,36,218,branco
39,36,218,branco
39,37,215,branco
39,37,215,branco
39,37,213,branco
39,38,210,branco
39,36,206,branco
39,37,201,branco
39,38,197,branco
39,41,195,branco
39,41,193,branco
39,41,192,branco
39,41,191,branco
39,42,190,branco
39,42,186,branco
39,43,184,branco
39,44,180,branco
39,44,179,branco
39,45,177,branco
39,45,175,branco
39,46,171,branco
39,40,199,branco
39,41,193,branco
39,42,189,branco
68,11,247,branco
68,11,248,branco
68,11,248,branco
68,11,248,branco
68,11,249,branco
74,11,251,branco
74,11,254,branco
75,8,255,branco
77,7,255,branco
86,7,255,branco
86,7,255,branco
80,6,255,branco
90,6,255,branco
90,6,255,branco
90,5,255,branco
90,4,255,branco
90,4,255,branco
84,5,255,branco
79,8,255,branco
72,10,255,branco
71,11,255,branco
69,13,255,branco
69,13,251,branco
69,14,244,branco
69,14,234,branco
67,15,227,branco
67,16,213,branco
67,16,204,branco
80,6,254,branco
80,6,255,branco
90,6,254,branco
90,6,254,branco
96,5,254,branco
103,7,255,branco
103,7,255,branco
103,7,255,branco
114,5,255,branco
114,5,255,branco
113,4,255,branco
80,6,253,branco
70,6,255,branco
72,5,255,branco
72,5,255,branco
70,6,255,branco
70,6,254,branco
70,6,253,branco
70,6,252,branco
73,9,245,branco
66,11,241,branco
66,11,236,branco
66,11,233,branco
66,11,232,branco
66,11,233,branco
66,11,232,branco
68,12,231,branco
71,18,231,branco
72,19,226,branco
72,20,222,branco
70,21,221,branco
70,21,218,branco
67,22,209,branco
69,28,188,branco
86,7,255,branco
90,8,255,branco
90,6,254,branco
95,6,255,branco
96,5,255,branco
100,6,255,branco
100,6,255,branco
113,4,255,branco
110,3,255,branco
110,3,255,branco
96,5,255,branco
83,4,254,branco
83,4,254,branco
83,4,254,branco
83,4,254,branco
83,4,255,branco
83,4,255,branco
83,4,255,branco
84,5,255,branco
72,5,255,branco
84,5,255,branco
72,5,255,branco
84,5,255,branco
70,6,255,branco
84,5,255,branco
90,6,255,branco
82,11,255,branco
85,12,255,branco
80,12,255,branco
80,15,252,branco
74,13,249,branco
76,16,243,branco
71,18,224,branco
71,20,201,branco
71,22,186,branco
71,22,188,branco
76,23,189,branco
76,23,189,branco
79,23,190,branco
79,23,190,branco
79,24,184,branco
76,24,177,branco
72,24,178,branco
70,26,179,branco
70,25,184,branco
70,24,191,branco
70,24,190,branco
74,11,254,branco
75,10,255,branco
80,9,254,branco
87,9,255,branco
90,6,255,branco
90,6,254,branco
90,6,253,branco
96,5,254,branco
96,5,255,branco
96,5,255,branco
90,6,255,branco
90,6,255,branco
90,6,254,branco
90,6,254,branco
90,6,255,branco
90,5,255,branco
90,5,255,branco
90,6,255,branco
90,6,255,branco
84,5,255,branco
90,5,255,branco
80,6,255,branco
90,6,255,branco
80,6,254,branco
90,6,255,branco
90,7,255,branco
90,9,255,branco
90,10,255,branco
87,10,255,branco
85,12,255,branco
87,10,254,branco
90,10,255,branco
80,12,253,branco
80,13,244,branco
80,13,238,branco
80,13,238,branco
85,13,238,branco
85,13,239,branco
85,13,240,branco
85,13,239,branco
84,16,237,branco
80,16,234,branco
74,14,236,branco
69,14,232,branco
69,14,231,branco
69,14,234,branco
74,14,231,branco
74,15,220,branco
74,16,210,branco
74,16,207,branco
74,16,207,branco
74,16,211,branco
74,16,213,branco
74,16,212,branco
74,15,215,branco
74,15,220,branco
74,15,224,branco
76,17,224,branco
81,23,212,branco
80,27,201,branco
66,17,240,branco
69,17,246,branco
71,16,249,branco
69,13,250,branco
69,13,252,branco
74,11,249,branco
74,11,246,branco
74,11,245,branco
79,12,243,branco
80,10,241,branco
80,9,245,branco
80,9,250,branco
87,9,255,branco
83,8,255,branco
87,9,255,branco
87,9,254,branco
87,9,255,branco
87,9,255,branco
90,8,255,branco
90,8,255,branco
90,8,255,branco
90,8,255,branco
90,8,255,branco
90,8,255,branco
90,8,255,branco
90,9,255,branco
90,8,255,branco
90,10,255,branco
90,10,255,branco
90,9,255,branco
90,10,255,branco
90,10,255,branco
90,9,255,branco
87,10,255,branco
87,10,255,branco
87,10,254,branco
93,11,255,branco
90,9,255,branco
90,9,255,branco
90,10,255,branco
90,11,255,branco
90,8,255,branco
79,11,255,branco
77,9,255,branco
77,7,255,branco
75,10,255,branco
80,9,251,branco
79,11,247,branco
80,9,243,branco
79,11,244,branco
80,9,244,branco
79,11,246,branco
80,9,245,branco
79,11,245,branco
87,9,245,branco
79,11,248,branco
87,9,248,branco
87,10,247,branco
84,16,245,branco
84,17,238,branco
84,17,234,branco
84,17,234,branco
84,17,236,branco
84,18,233,branco
84,19,220,branco
84,20,204,branco
84,21,195,branco
84,21,190,branco
84,21,193,branco
84,24,202,branco
84,20,200,branco
84,26,189,branco
84,24,170,branco
84,31,157,branco
67,22,212,branco
70,22,211,branco
69,19,210,branco
76,18,215,branco
76,17,230,branco
80,16,240,branco
76,16,242,branco
80,16,244,branco
80,16,245,branco
80,16,244,branco
80,16,245,branco
80,16,245,branco
80,16,242,branco
80,16,242,branco
80,16,245,branco
80,15,248,branco
80,15,252,branco
80,15,255,branco
83,13,255,branco
90,10,255,branco
85,12,255,branco
93,11,255,branco
93,11,255,branco
93,11,254,branco
90,10,255,branco
90,9,255,branco
93,11,255,branco
90,10,255,branco
93,11,255,branco
93,11,255,branco
90,10,255,branco
90,9,255,branco
90,9,255,branco
90,9,255,branco
87,10,255,branco
80,9,255,branco
75,8,255,branco
84,5,255,branco
83,8,255,branco
80,6,255,branco
80,9,255,branco
90,6,255,branco
90,7,255,branco
90,6,255,branco
90,8,255,branco
90,6,255,branco
90,7,255,branco
95,6,255,branco
87,9,254,branco
101,8,255,branco
93,9,255,branco
90,10,255,branco
90,10,255,branco
93,11,255,branco
93,11,254,branco
93,11,255,branco
93,11,254,branco
93,11,248,branco
93,12,241,branco
93,12,237,branco
93,12,234,branco
93,12,234,branco
90,13,235,branco
93,12,235,branco
90,13,232,branco
93,13,223,branco
90,14,213,branco
88,20,208,branco
87,23,208,branco
88,20,209,branco
87,23,214,branco
84,19,216,branco
84,23,213,branco
84,20,202,branco
84,25,195,branco
79,22,196,branco
81,24,199,branco
76,22,198,branco
77,26,194,branco
72,23,192,branco
77,24,211,branco
77,23,222,branco
77,22,234,branco
77,21,244,branco
77,20,250,branco
80,16,246,branco
80,15,247,branco
85,12,248,branco
85,12,251,branco
85,12,252,branco
87,11,255,branco
90,9,255,branco
87,11,255,branco
87,11,255,branco
85,12,255,branco
87,11,255,branco
90,10,255,branco
90,9,255,branco
87,11,255,branco
81,10,255,branco
83,9,255,branco
75,8,255,branco
75,8,255,branco
75,8,255,branco
73,9,255,branco
70,6,254,branco
80,9,255,branco
80,6,254,branco
87,9,255,branco
90,6,255,branco
90,8,255,branco
90,6,254,branco
93,9,255,branco
99,7,255,branco
90,8,255,branco
95,6,255,branco
90,7,255,branco
96,10,255,branco
93,9,255,branco
90,8,255,branco
90,8,255,branco
90,8,255,branco
90,8,255,branco
93,9,255,branco
93,9,255,branco
96,10,254,branco
96,10,255,branco
90,8,255,branco
90,8,255,branco
96,10,255,branco
96,10,254,branco
96,10,254,branco
93,11,251,branco
95,13,251,branco
95,13,251,branco
95,13,253,branco
95,13,253,branco
90,12,251,branco
90,12,247,branco
90,13,242,branco
90,13,238,branco
90,13,239,branco
85,13,241,branco
85,13,241,branco
80,13,239,branco
80,13,239,branco
80,13,239,branco
80,13,237,branco
80,13,233,branco
79,12,230,branco
79,12,228,branco
87,10,226,branco
79,12,226,branco
80,10,223,branco
73,10,224,branco
73,10,227,branco
66,11,228,branco
68,12,225,branco
65,14,220,branco
65,14,213,branco
80,16,239,branco
80,16,241,branco
80,16,241,branco
74,14,239,branco
76,16,238,branco
69,14,239,branco
69,14,242,branco
69,13,248,branco
68,11,250,branco
68,11,254,branco
68,11,255,branco
67,9,255,branco
75,10,255,branco
73,9,255,branco
81,10,255,branco
80,9,255,branco
81,10,255,branco
80,9,255,branco
87,10,254,branco
87,9,254,branco
87,10,255,branco
87,9,255,branco
87,9,254,branco
87,9,254,branco
90,6,255,branco
90,5,255,branco
90,6,254,branco
90,6,253,branco
90,6,253,branco
90,6,255,branco
90,5,255,branco
90,6,254,branco
90,6,254,branco
90,7,255,branco
90,7,255,branco
87,9,255,branco
87,9,255,branco
90,6,255,branco
90,6,255,branco
90,9,255,branco
90,9,255,branco
90,9,255,branco
90,10,255,branco
90,10,255,branco
90,10,255,branco
90,10,255,branco
90,9,255,branco
93,11,255,branco
90,10,255,branco
90,10,255,branco
87,10,255,branco
87,10,254,branco
87,10,253,branco
87,10,253,branco
87,9,253,branco
87,9,255,branco
87,9,255,branco
95,6,255,branco
90,8,255,branco
90,6,254,branco
80,6,255,branco
84,5,255,branco
80,6,255,branco
80,6,255,branco
70,6,252,branco
70,6,249,branco
70,6,246,branco
70,6,244,branco
60,7,241,branco
70,6,238,branco
73,10,237,branco
74,14,244,branco
80,16,242,branco
69,14,236,branco
74,14,244,branco
74,13,248,branco
74,13,251,branco
80,12,251,branco
80,12,252,branco
80,12,255,branco
82,11,255,branco
82,11,255,branco
87,10,254,branco
80,9,255,branco
87,9,254,branco
80,9,254,branco
87,9,255,branco
83,8,255,branco
90,8,255,branco
80,9,254,branco
90,7,255,branco
80,9,254,branco
87,10,255,branco
83,9,255,branco
90,9,255,branco
83,9,255,branco
90,9,255,branco
87,10,254,branco
90,9,255,branco
90,10,255,branco
96,10,255,branco
93,11,255,branco
93,9,255,branco
90,10,255,branco
90,8,255,branco
90,9,255,branco
93,9,255,branco
90,10,255,branco
93,9,255,branco
90,10,255,branco
96,10,255,branco
93,11,255,branco
93,9,255,branco
90,8,255,branco
87,9,255,branco
87,9,255,branco
90,8,255,branco
90,8,255,branco
87,9,254,branco
80,6,254,branco
90,5,255,branco
96,5,254,branco
96,5,254,branco
96,5,254,branco
83,4,254,branco
90,3,255,branco
90,3,255,branco
83,4,255,branco
83,4,254,branco
80,6,255,branco
90,8,255,branco
87,10,255,branco
81,10,255,branco
80,15,254,branco
76,15,254,branco
80,15,252,branco
76,15,253,branco
80,15,253,branco
76,15,253,branco
80,15,255,branco
77,14,255,branco
80,15,253,branco
76,15,251,branco
80,15,253,branco
76,15,255,branco
76,11,255,branco
78,10,255,branco
83,9,255,branco
82,11,255,branco
79,11,254,branco
80,12,254,branco
87,10,254,branco
87,11,255,branco
87,10,254,branco
85,12,255,branco
87,10,254,branco
85,12,254,branco
87,10,254,branco
85,12,255,branco
87,10,254,branco
87,10,254,branco
83,9,255,branco
81,10,255,branco
81,10,255,branco
79,11,255,branco
79,11,254,branco
75,8,255,branco
90,6,255,branco
80,6,255,branco
90,4,255,branco
84,5,255,branco
83,4,254,branco
83,4,253,branco
96,5,254,branco
96,5,254,branco
110,3,254,branco
90,4,255,branco
80,6,255,branco
83,8,255,branco
83,8,255,branco
71,17,242,branco
71,17,234,branco
71,18,228,branco
71,18,228,branco
76,16,235,branco
76,16,244,branco
80,16,245,branco
80,16,242,branco
80,16,240,branco
80,16,239,branco
80,16,239,branco
80,16,238,branco
84,16,235,branco
80,16,233,branco
71,17,241,branco
71,17,246,branco
71,16,250,branco
71,17,246,branco
69,14,240,branco
69,14,242,branco
68,11,248,branco
68,11,253,branco
73,9,253,branco
73,9,255,branco
72,5,255,branco
80,6,255,branco
80,6,254,branco
96,5,254,branco
96,5,254,branco
83,4,254,branco
83,4,255,branco
75,4,255,branco
90,4,255,branco
72,5,255,branco
69,27,200,branco
66,25,212,branco
67,21,221,branco
67,21,215,branco
67,23,203,branco
67,23,203,branco
69,19,215,branco
67,15,225,branco
68,12,233,branco
68,12,242,branco
66,10,252,branco
73,9,255,branco
73,9,255,branco
80,6,255,branco
80,6,255,branco
83,4,253,branco
66,5,253,branco
55,6,254,branco
66,5,255,branco
55,6,255,branco
68,12,229,branco
65,13,229,branco
63,11,227,branco
57,12,228,branco
57,12,229,branco
57,12,230,branco
57,12,232,branco
139,18,239,branco
139,20,222,branco
139,21,210,branco
139,20,214,branco
141,18,225,branco
141,17,234,branco
139,18,241,branco
139,19,233,branco
139,19,228,branco
139,19,228,branco
138,22,232,branco
138,22,235,branco
138,21,238,branco
136,23,240,branco
136,25,224,branco
136,25,225,branco
136,25,226,branco
138,22,227,branco
138,22,235,branco
138,21,241,branco
138,21,241,branco
139,18,236,branco
139,19,232,branco
141,18,228,branco
141,18,225,branco
141,18,225,branco
141,18,225,branco
141,18,221,branco
141,19,211,branco
141,21,199,branco
141,22,185,branco
141,22,187,branco
141,21,192,branco
141,21,193,branco
136,19,204,branco
136,18,207,branco
136,20,213,branco
136,18,213,branco
136,21,211,branco
136,18,210,branco
136,20,212,branco
136,20,212,branco
136,20,222,branco
136,19,224,branco
136,20,221,branco
138,22,234,branco
138,23,219,branco
139,20,216,branco
139,19,229,branco
139,18,242,branco
139,18,246,branco
139,18,241,branco
139,18,235,branco
138,22,237,branco
138,21,242,branco
138,21,242,branco
138,21,240,branco
136,23,242,branco
136,23,243,branco
135,26,239,branco
135,26,238,branco
135,26,239,branco
136,23,240,branco
136,23,244,branco
138,21,244,branco
138,21,244,branco
139,18,240,branco
139,19,233,branco
139,19,228,branco
139,19,226,branco
139,19,227,branco
139,19,227,branco
139,19,224,branco
139,20,216,branco
139,21,208,branco
139,21,206,branco
139,21,210,branco
139,21,211,branco
139,21,206,branco
139,21,204,branco
139,21,204,branco
134,23,213,branco
136,20,218,branco
134,22,219,branco
136,20,215,branco
134,22,222,branco
134,21,230,branco
134,20,239,branco
134,20,237,branco
134,21,227,branco
138,24,216,branco
138,24,210,branco
139,20,221,branco
139,18,240,branco
139,17,249,branco
139,18,247,branco
139,18,236,branco
139,18,235,branco
138,21,241,branco
138,21,246,branco
138,21,243,branco
138,21,239,branco
136,23,242,branco
136,23,244,branco
135,28,237,branco
135,28,237,branco
135,26,238,branco
135,26,239,branco
136,24,236,branco
136,24,233,branco
138,22,231,branco
138,22,232,branco
139,19,231,branco
139,19,227,branco
139,19,227,branco
139,19,229,branco
139,19,230,branco
139,19,231,branco
138,22,232,branco
138,22,230,branco
139,19,226,branco
139,19,229,branco
139,19,225,branco
139,20,216,branco
138,24,210,branco
138,24,211,branco
134,22,220,branco
134,21,231,branco
134,21,234,branco
134,21,227,branco
